172.19.0.6 - - [14/Feb/2025:11:35:31 +0000] "GET /dashboard HTTP/1.1" 302 346 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:35:37 +0000] "GET /login HTTP/1.1" 200 24010 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:36:28 +0000] "GET / HTTP/1.1" 200 23432 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:37:00 +0000] "GET / HTTP/1.1" 500 257262 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:37:04 +0000] "GET / HTTP/1.1" 200 23432 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:37:10 +0000] "GET /api/user HTTP/1.1" 200 13 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:37:13 +0000] "GET /api/user HTTP/1.1" 200 13 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:37:17 +0000] "GET /api HTTP/1.1" 404 6622 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:37:20 +0000] "GET / HTTP/1.1" 200 23432 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:37:55 +0000] "GET / HTTP/1.1" 200 23432 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:38:00 +0000] "GET / HTTP/1.1" 200 23432 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:39:20 +0000] "GET / HTTP/1.1" 200 23416 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:47:29 +0000] "GET / HTTP/1.1" 200 23432 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:47:41 +0000] "GET / HTTP/1.1" 200 23432 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:52:48 +0000] "GET / HTTP/1.1" 200 23438 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:52:58 +0000] "GET / HTTP/1.1" 200 23416 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:54:42 +0000] "GET / HTTP/1.1" 200 23462 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:54:42 +0000] "GET /build/assets/app-DyijFi_o.css HTTP/1.1" 200 60912 "http://localhost/core" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:54:42 +0000] "GET /build/assets/Welcome-BkFTDzhS.js HTTP/1.1" 200 18554 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:11:54:42 +0000] "GET /build/assets/app-BFXXka51.js HTTP/1.1" 200 222340 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:01:24 +0000] "GET / HTTP/1.1" 200 23468 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:01:24 +0000] "GET /build/assets/app-DyijFi_o.css HTTP/1.1" 304 0 "http://localhost/core" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:01:24 +0000] "GET /build/assets/app-BFXXka51.js HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:01:24 +0000] "GET /build/assets/Welcome-BkFTDzhS.js HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:01:31 +0000] "GET / HTTP/1.1" 200 23468 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:01:36 +0000] "GET / HTTP/1.1" 200 23462 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:02:12 +0000] "GET / HTTP/1.1" 200 23462 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:03:56 +0000] "GET / HTTP/1.1" 200 23468 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:05:49 +0000] "GET /core HTTP/1.1" 404 6622 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:15:50 +0000] "GET / HTTP/1.1" 200 23438 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:15:50 +0000] "GET /build/assets/app-DyijFi_o.css HTTP/1.1" 200 60912 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
